"","vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","target_stake_self","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","score","eligible_algo_stake","rank","in_algo_stake_set","eligible_mnde_stake","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"258","DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY",62595.998857833,65756.0244021321,0.000528568789173713,0.0222651261781696,0.0222651261781696,10,315035.1,"JSC Avantel",0,0,0.997344331143639,0.969497778197056,0.848033911116567,0.880348119357692,TRUE,82,TRUE,TRUE,0,0,24688,24688
"201","D7A2eMsi2MTpmRFRN14s3GvA6ExsEfrXL3CkkK3hWEGA",62475.196911667,68165.6700591961,0.000528568789173713,0.0290951489171303,0.0290951489171303,10,315361.35,"JSC Avantel",0,0,0.997344331143639,0.960140954128967,0.848912134093948,0.880303919796595,TRUE,83,TRUE,TRUE,0,0,24687,24687
"83","Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",829514.747390377,833541.943228431,0.0110622807086692,0.269284175608375,0.269284175608375,5,331437.425,"ORACLE-BMC-31898",258119145664427,0,0.944420187192177,0.631092786687954,0.892186857315752,0.880138594940756,TRUE,84,TRUE,TRUE,0.0116347798561395,10925,24682,35607
"100","FUXPuLmdHMLfwEoHJPrtPj1cLJbyEYGZdkomXsNa7u3L",797313.614366322,801453.909038541,0.0329325014723503,0.0582956889501289,0.0582956889501289,5,328295.775,"AMAZON-AES",0,0,0.834538436030449,0.920137527167679,0.883729940175855,0.878962600075933,TRUE,85,TRUE,TRUE,0,0,24649,24649
"316","AE6xdVD5e92ZgevjWAamoF5kuAu88AvmUv4RRdBcoyz3",62509.008805214,65291.5215117778,0.000183221803798075,0.0444583763329893,0.0308229474857535,10,314670.51,"LLC SETEL",0,0,0.999079445385125,0.957773947773412,0.847052481797567,0.878958281270718,TRUE,86,TRUE,TRUE,0,0,24649,24649
"217","5pkXTTVgxvebUwtfCmZmMeJBhKB51BeiZbguo6ZrrSas",62447.663156248,67970.6566796786,0.000528568789173713,0.0418646878814221,0.0418646878814221,10,315265.68,"JSC Avantel",0,0,0.997344331143639,0.942647259878446,0.848654602776719,0.87876014999484,TRUE,87,TRUE,TRUE,0,0,24643,24643
"495","2nvpHkLkMeaa1G2QgHMLzvoStXwBzV5LR4nyiZqNYgFA",518.787437191,2941.0987116914,7.56214325635128e-06,0.15,0.0204607602485114,7,313666.308,"MIkhail Lavkin",0,0,0.999962005799917,0.971969678394687,0.844349299359765,0.878106667968629,FALSE,88,FALSE,TRUE,0,0,0,0
"157","KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT",68400.133817254,70995.830883243,0.00814155000310682,0.0757777406417112,0.0520289420666932,8,318112.54,"Inetcom LLC",0,0,0.95909470776821,0.928722688639114,0.856317983207031,0.877699379711219,TRUE,89,TRUE,TRUE,0,0,24614,24614
"231","5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",129436.268948374,140817.282381156,0.00105537944121698,0.0461399472823537,0.0461399472823537,10,315123.75,"SERVER-MANIA",3132049998003639,0,0.99469749563143,0.936790346718879,0.848272545498007,0.877608522535524,TRUE,90,TRUE,TRUE,0.0999999867443905,93898,24611,118509
"451","De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud",62975.186805705,65778.5569910701,0.00034338557258358,0.031199437163396,0.0309163940225004,10,313954.92,"Netorn LLC",0,0,0.998274740413146,0.957645930219514,0.845126205689108,0.877342882148991,TRUE,91,TRUE,TRUE,0,0,24604,24604
"472","6GoijNiK3JZVAY96ykCfPhcJnrQfrQMLvrQaX5HyMVhu",62610.61710765,65414.4631855135,0.00034338557258358,0.0363539862914863,0.0291100631096902,10,313834.14,"Netorn LLC",0,0,0.998274740413146,0.960120522355716,0.844801081486171,0.877283139849517,TRUE,92,TRUE,TRUE,0,0,24602,24602
"191","6W8yrMwtDU5G6ErazhZHfLjqZV8cMvajpSRGYgrZ3d4v",1245910.38921874,1268433.76390805,0.00331996581912223,0.0401922538064884,0.0401922538064884,10,315496.35,"AS-INCX",0,0,0.98331961702883,0.944938419366886,0.849275536705279,0.877256386190564,TRUE,93,TRUE,TRUE,0,0,24601,24601
"160","H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC",66750.323034258,68797.8335599424,0.00864301283368958,0.0625627515759095,0.0422289979099604,8,317408.188,"Inetcom LLC",0,0,0.95657522638929,0.942148171519072,0.854421958347062,0.876886015982175,TRUE,94,TRUE,TRUE,0,0,24591,24591
"329","6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m",62430.679506366,65177.2283977814,0.00205140822713119,0.0402748445869576,0.0374933621618433,10,314624.88,"HVC-AS",0,0,0.989693184591941,0.948635779575327,0.846929651714937,0.876716820454506,TRUE,95,TRUE,TRUE,0,0,24586,24586
"540","5h4UTTYdYnAVP1LbQNWWHXeBN37tdUopoczCnsthZToE",101.190101057,56363.0650435043,0.000147324085657915,0.0244360902255639,0.0244360902255639,10,313221.78,"Beyond.pl sp. z o.o.",0,0,0.999259804978866,0.966523655060724,0.843152687241177,0.876659241340786,FALSE,96,FALSE,TRUE,0,0,0,0
"248","6SQJfKXxqacQpYmCNtqvabV6kfHrPGqXm9q2iH7zsied",21245.758615612,27523.8747101367,0.00105537944121698,0.0786628186628187,0.0543884367674611,8,315066.334,"SERVER-MANIA",0,0,0.99469749563143,0.925490286984177,0.848117989021473,0.876620397573982,TRUE,97,TRUE,TRUE,0,0,24583,24583
"420","4B592mQ6JbxPwpa3iY3nDgLH9vzppRgG54Y3ZtMrYcSR",81699.241587539,83924.8431030194,0.000500260560520548,0.0480665064716891,0.0418255439363783,10,314160.3,"SIA BITE Latvija",0,0,0.99748655914263,0.942700885323207,0.845679062195146,0.876497278889225,TRUE,98,TRUE,TRUE,0,0,24580,24580
"170","9drXPS1RTUcJpBu5YCxUZ6RKZdGxZ7G3rGJDWc44xPp6",111.622240169,49746.017023691,0.00854958671089431,0.0175099206349206,0.0175099206349206,10,315865.62,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.976012195992765,0.850269563981471,0.876369006422846,FALSE,99,FALSE,TRUE,0,0,0,0
"330","HiLaiF6HAUL2kYBsHcVb3CDws9c3dEphtfPbzDnKYFYB",84023.977850409,86576.0173544702,0.00157190078110218,0.0502024734524734,0.0444241874623804,10,314620.92,"LAYER-HOST-HOUSTON",0,0,0.99210235633438,0.939140860530057,0.846918991905005,0.876348884019144,TRUE,100,TRUE,TRUE,0,0,24576,24576
"403","DbPzQgfrGvNG6i5sYtQ3mGSKpGmbQfpqWHq5D7PCHwnq",78253.792130065,80803.8888404088,0.00277183052452933,0.0318086555800441,0.0318086555800441,10,314277.84,"JSC ER-Telecom Holding",0,0,0.986073593163513,0.956423572002603,0.845995464735411,0.876040415821826,TRUE,101,TRUE,TRUE,0,0,24567,24567
"301","9vNLTLdwAdHw8EdiZrLzDtUpm3hp7E2MGaNi6SmdfBGz",82512.034830664,85091.9249814997,0.00157190078110218,0.0508080874647591,0.0508080874647591,10,314776.98,"LAYER-HOST-HOUSTON",0,0,0.99210235633438,0.930395204552985,0.847339085323703,0.87599929003529,TRUE,102,TRUE,TRUE,0,0,24566,24566
"392","DzCirYWNsCECVHgSaMVg1mqMzKwtGuN2Pqm2a4HqVpTE",69673.149202389,72350.8839300768,0.000674299195068953,0.0535740706158129,0.0506354172091694,10,314335.17,"VeloxServ Communications Ltd",0,0,0.996612143189511,0.930631755039725,0.846149789711022,0.875796456809921,TRUE,103,TRUE,TRUE,0,0,24560,24560
"427","JEJ9KC1aQgcYigTG386mkS85J3EGVPkKib1Xi1otypWJ",62771.672551351,65594.7189136466,0.000171688809579375,0.0538555383721288,0.0501830437617612,10,314109.9,"Delta Ltd",0,0,0.999137390186624,0.931251486323536,0.845543391886916,0.875766168120457,TRUE,104,TRUE,TRUE,0,0,24559,24559
"138","3TZAkZtKuQe1B3wffyke6WNy9Z7cLVY9xhR3qT1hVEqv",81587.34111375,84396.959758871,0.0149050986455994,0.13227018363847,0.0752697818752669,5,320842.835,"RELIABLESITE",0,0,0.925112857427732,0.896883783031524,0.863667585671493,0.87567579650784,TRUE,105,FALSE,TRUE,0,0,0,0
"283","Hi8vxcjvAoLSDB9a9xjreJBFurMg41UQhNndx3qS1BJW",82583.447212639,85184.6968770582,0.00277183052452933,0.0521583722173266,0.0508948016793801,10,314882.28,"JSC ER-Telecom Holding",0,0,0.986073593163513,0.930276409977708,0.847622539360541,0.875280691531549,TRUE,106,FALSE,TRUE,0,0,0,0
"98","SFund7s2YPS7iCu7W2TobbuQEpVEAv9ZU7zHKiN1Gow",216310.818077271,224732.856685679,0.035460860027316,0.0771371918204162,0.0771371918204162,5,328412.815,"WEBNX",0,0,0.821835296515473,0.894325515367189,0.884044996780522,0.875265082784873,TRUE,107,FALSE,TRUE,0,0,0,0
"181","7yGMaEA2HBLKJzLwXEMGg2fJBffZwMhVT4oQgqhJUP5N",81971.770395508,84075.5363646535,0.00222801565809136,0.125945391956054,0.0720596855885135,10,315606.6,"Amarutu Technology Ltd",0,0,0.988805862328862,0.901281470615409,0.849572315504532,0.874970488486035,TRUE,108,FALSE,TRUE,0,0,0,0
"439","9iEFfC6qCU6DBTWxL84YQdpNmpZ9yBBu4sW62yeiEVKe",81222.617784374,83800.2074705228,0.00348882878406917,0.0402529853187748,0.032943261593281,10,314046.54,"M247 Europe SRL",0,0,0.982471205003399,0.954869212777429,0.845372834927998,0.874887690158785,TRUE,109,FALSE,TRUE,0,0,0,0
"293","EzbdAPRyZebKjxp7A1GGEBXY8RgimeVB8KR9mFPZqP7q",71468.815019757,74095.8765531444,0.000342962824510952,0.122308607400025,0.0718346824878266,10,314837.28,"m.it services & consulting UG(haftungsbeschraenkt)",3317635532126,0,0.998276864410842,0.901589714746998,0.847501405156764,0.87485826885664,TRUE,110,FALSE,TRUE,0.000149556414283396,140,0,140
"193","3Z1N2Fkfha4ThNiRwN8RnU6U8dkFJ92DH2TFyLWJf8cj",41621.38559274,74943.9618892464,0.00222801565809136,0.113627982072276,0.0706082552092196,10,315453.24,"Amarutu Technology Ltd",0,0,0.988805862328862,0.903269864977358,0.849159490138061,0.874805883924284,TRUE,111,FALSE,TRUE,0,0,0,0
"179","5c2V3rhnGAZghaZg3yWPdsNsM17rxVWzrAX3UQwww2or",62352.342884594,65086.5180227159,0.00854958671089431,0.0304129530600119,0.0304129530600119,10,315672.03,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.958335621702941,0.849748444636824,0.874608408904669,TRUE,112,FALSE,TRUE,0,0,0,0
"555","EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y",62275.244402384,64615.5755592113,0.00288286082089772,0.0300623090145149,0.0222160562245975,10,313064.28,"OOO NIIR-RadioNet",0,0,0.985515747701924,0.969565001827218,0.842728717527958,0.874452590193127,TRUE,113,FALSE,TRUE,0,0,0,0
"213","EkLA4nA5jtM2t2FkNWo6XWAyvQyaJJUZoX5p7LMawoaz",92138.969626454,94601.8205758521,0.00144631634016205,0.113694482983023,0.0769741652076668,10,315292.5,"NEXRIL",0,0,0.99273332565281,0.894548854496825,0.84872679876217,0.874406422571088,TRUE,114,FALSE,TRUE,0,0,0,0
"547","3AUwBLVUfGG9j2VNreUxbrLf7NP7jjBymVmoebcz8L9D",81435.272725769,83822.4091571085,0.00114523865650767,0.0498522055286761,0.0372762874295704,10,313157.43,"State Enterprise Scientific and Telecommunication Centre Ukrainian Academic and Research Netw",0,0,0.994246019259021,0.948933162198656,0.842979465329776,0.874401527231881,TRUE,115,FALSE,TRUE,0,0,0,0
"180","H3Ts9Cwhb1wjJRqjH7cfdG8t7Su3KaaWpoY3dbBWc8wJ",109.795250634,49744.1738684373,0.00854958671089431,0.0327565850901764,0.0327565850901764,10,315653.31,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.95512495119353,0.849698052808052,0.87432267130489,FALSE,116,FALSE,TRUE,0,0,0,0
"257","We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb",62448.944186938,64801.8407232895,0.00205140822713119,0.0822232600286044,0.0694869283802572,10,315036.63,"HVC-AS",0,0,0.989693184591941,0.904806032317121,0.848038029679495,0.874197899868919,TRUE,117,FALSE,TRUE,0,0,0,0
"452","4nCK62aZ126pC1krepWXXxgBJGgPUGEWni2iCABZop81",87320.259603761,89907.2571506593,0.00205140822713119,0.0544498361545575,0.049435517933196,10,313951.41,"HVC-AS",10999999548133,0,0.989693184591941,0.932275563099201,0.845116757221214,0.874063808038094,TRUE,118,FALSE,TRUE,0.000495826073677859,466,0,466
"364","F7WubP6g5CLmumKWyB4yUouyucxZbnJxFKJtxq3DiRhA",81576.08632853,83974.4372532298,0.0015172179061527,0.0753406158380586,0.0635529316465513,10,314452.53,"Cosmonova LLC",0,0,0.992377097505168,0.912935341044188,0.846465707714472,0.874026662553788,TRUE,119,FALSE,TRUE,0,0,0,0
"563","EsQSoAgPq6wiG8aF3ogzkGWxpyfpuWe9P3GMv7JzCbpU",82249.570230213,84830.5704766266,0.000222058581320308,0.0595392836519198,0.0460145722927838,10,313000.29,"Filanco LLC",0,0,0.998884319182709,0.936962104817612,0.842556464690187,0.873868876160377,TRUE,120,FALSE,TRUE,0,0,0,0
"510","3w5guZWHiP1A1gSnhksgtTXejAYUnTQqWvXWd9BfSdUL",82055.514497416,84637.2613995094,0.00330350370732802,0.0342719097420791,0.0342719097420791,10,313545.78,"IP-Projects GmbH & Co. KG",0,0,0.98340232701568,0.953049024550854,0.84402485350837,0.873854016435839,TRUE,121,FALSE,TRUE,0,0,0,0
"312","A2XnPCfYMt8inTUX3DhbVZ6ZW7pmXquLKJ1knGupjaKS",63612.87415677,66411.4821027341,0.00277183052452933,0.0812093531468531,0.0616640020527692,10,314678.61,"JSC ER-Telecom Holding",0,0,0.986073593163513,0.915523089659607,0.847074285954247,0.873724087348392,TRUE,122,FALSE,TRUE,0,0,0,0
"327","BtY1xJFYukPn1sFnixMDpXcUt1feL4sGqQC9A3LZi1Rq",81696.69604597,84218.1795768813,0.00277183052452933,0.112195162408398,0.0635865372237363,10,314632.89,"JSC ER-Telecom Holding",0,0,0.986073593163513,0.912889302914383,0.84695121360321,0.873426817328731,TRUE,123,FALSE,TRUE,0,0,0,0
"480","FxDYPzbpwsiuJoWiHyEfw2itgQvZAdX2PHufoLiqvbvm",82382.566090035,84943.9087321945,0.00205140822713119,0.0556092001295806,0.0534573828424346,10,313779.33,"HVC-AS",0,0,0.989693184591941,0.926765789000398,0.844653540025971,0.873283658341846,TRUE,124,FALSE,TRUE,0,0,0,0
"344","88GrXE71Kn7oxrptCy8bgmQHBwVhxXz9EGwZ981N3j2Z",81170.228328294,83569.9997586678,0.0015172179061527,0.0874614494700702,0.0739054406458337,10,314533.17,"Cosmonova LLC",0,0,0.992377097505168,0.898752869173775,0.84668278020764,0.87310268202004,TRUE,125,FALSE,TRUE,0,0,0,0
"500","5bTe8MuMyP1A1ahXHpAkFrhQybNEQuKgU5QhpnQRKxuQ",93348.317340054,98193.9052513686,0.002077749879771,0.0884935452441846,0.0536861984415597,7,313614.879,"JSC IOT",0,0,0.989560837188966,0.926452321917362,0.844210859116076,0.872898660573542,TRUE,126,FALSE,TRUE,0,0,0,0
"188","FXcZJuQwkcQpw2YrkTaxWJ6rnw4P12wvULttviMRn655",90107.776551093,92644.7975753802,0.00864301283368958,0.048024414311179,0.0435862405986293,10,315506.25,"Inetcom LLC",0,0,0.95657522638929,0.940288810058512,0.84930218623011,0.872804701933707,TRUE,127,FALSE,TRUE,0,0,0,0
"173","DMnFdEhYGbF2Ev4prfiRHBh6MmYfw9n4cWHMLPLRacHu",60171.033029754,62996.8946995094,0.00854958671089431,0.0657604670656141,0.0499982403605139,10,315780.03,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.931504658674309,0.850039166725888,0.8727681210479,TRUE,128,FALSE,TRUE,0,0,0,0
"606","9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH",82174.272630313,84763.9276525544,0.000221884322682723,0.0514113088286516,0.0497185659163502,10,312602.67,"Adworlds Technologies Lp",0,0,0.998885194704015,0.931887800088385,0.841486122865615,0.87265533985789,TRUE,129,FALSE,TRUE,0,0,0,0
"115","3Ty8DYNBkK237zPvACti83EJYGxDcMcoDMCou5r3eV5Q",5341054.04687193,5351100.64979375,0.0329325014723503,0.0533475192792956,0.0533475192792956,7,324971.946,"AMAZON-AES",0,0,0.834538436030449,0.926916297142328,0.874782620633516,0.87260149042603,TRUE,130,FALSE,TRUE,0,0,0,0
"163","FWbou8a7XSuZwYH1WUGvvPdQ688FPhNPv6A16tbXCU1m",102.04531503,49756.5303576749,0.0100241298684703,0.128953824633972,0.0643336165453314,10,316962.21,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.911865837833191,0.85322144301524,0.872565579157368,FALSE,131,FALSE,TRUE,0,0,0,0
"302","BTquv7QcKQU48GyQEspnpseM7dKjMiXSb2XF1TF8BnfZ",81492.311710967,83852.4359307798,0.00288286082089772,0.0910484576434726,0.0740120823731145,10,314755.38,"OOO NIIR-RadioNet",0,0,0.985515747701924,0.898606774802113,0.84728094090589,0.872495975328066,TRUE,132,FALSE,TRUE,0,0,0,0
"556","2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf",634411.007183348,636757.724626811,0.00166634995013393,0.0497749785219754,0.0497749785219754,10,313056.9,"ConnetU Ltd.",0,0,0.991627818825083,0.931810517355043,0.842708851518538,0.872473436168507,TRUE,133,FALSE,TRUE,0,0,0,0
"670","4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM",83641.827835825,86387.9401693192,0.00157190078110218,0.0404090708766496,0.0333104689244046,10,312085.98,"LAYER-HOST-HOUSTON",0,0,0.99210235633438,0.954366155243779,0.84009525993785,0.872271035945465,TRUE,134,FALSE,TRUE,0,0,0,0
"185","Bdc3gdd3qtzWp6eQG3dxMFbf8MVHgyvzsiUhJK15CzBG",61797.215924796,63809.9141333078,0.00854958671089431,0.0698160009480336,0.050585656179406,10,315561.42,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.930699925413198,0.84945069676394,0.872253549287855,TRUE,135,FALSE,TRUE,0,0,0,0
"161","HoaDnzBq8UMyS3mPC9k83shv5YvQARh7Muz4KWJMfqPo",25122.364365416,43415.5538294443,0.00854958671089431,0.419359668109668,0.087716918083072,10,317364.93,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.879831766061857,0.854305513382907,0.872075088275418,TRUE,136,FALSE,TRUE,0,0,0,0
"209","9KUZ4k28zDMUuh34tBBmdnq9sA4uDSdCPPjCPnUa9jKS",79042.179113523,81426.6381768727,0.0100241298684703,0.0379815960779458,0.0379815960779458,10,315338.13,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.947966921061726,0.8488496288448,0.871979651582301,TRUE,137,FALSE,TRUE,0,0,0,0
"755","E1CzrFHxFG2LBQKMjizgSdsgfEejrEJfrvzUGNVxz6SE",82282.666814368,84865.3656326203,0.000671961077492875,0.0421957671957672,0.0318510000766241,10,311464.62,"Roman Kalita",0,0,0.996623890508227,0.956365561946137,0.8384226388521,0.871833825498738,TRUE,138,FALSE,TRUE,0,0,0,0
"177","9pfHr93QTt69W95uSke5uEht7h3FuV4oaYLbXYbh4fin",108.386479829,49742.7638173203,0.00854958671089431,0.0685875643963879,0.0607455902104033,10,315735.57,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.916781272590983,0.849919486132556,0.871543490892774,FALSE,139,FALSE,TRUE,0,0,0,0
"159","HtRAGpko23W2t8wPUU8HuUQC1TrRUuK64K8RCqRD5ubX",25122.637640656,50892.6765460496,0.00854958671089431,0.430511416687887,0.0940435579939419,10,317425.23,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.871164553835685,0.854467833215968,0.871533241052683,TRUE,140,FALSE,TRUE,0,0,0,0
"299","37x8TtovaYhKBaByjhNyFb7p4AiJprjm9FnfzeZK6qqo",79921.293966553,82472.2027178143,0.00864301283368958,0.0429665105765378,0.0429665105765378,10,314794.98,"Inetcom LLC",0,0,0.95657522638929,0.941137812325129,0.847387539005214,0.871397204242757,TRUE,141,FALSE,TRUE,0,0,0,0
"469","Dca6LSCR24veJsdLbDDS8n73vvNfSdQaa4mXhVjTXUWD",81181.905057629,83537.782857602,0.00330350370732802,0.104286908187795,0.064671306458048,10,313855.11,"IP-Projects GmbH & Co. KG",0,0,0.98340232701568,0.911403217835628,0.844857530025131,0.871291013239869,TRUE,142,FALSE,TRUE,0,0,0,0
"663","D1BYFpbZuwUtgNT7CeuQFQjyhEQbm9Z6XP8R7cfeWed1",81538.980006315,84120.4718157769,0.00114523865650767,0.0546656606535639,0.0467603618103921,10,312124.95,"State Enterprise Scientific and Telecommunication Centre Ukrainian Academic and Research Netw",0,0,0.994246019259021,0.935940406709891,0.840200162158321,0.871264158985472,TRUE,143,FALSE,TRUE,0,0,0,0
"328","48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",86347.693398757,88610.7767258729,0.00854958671089431,0.0589998064154736,0.0420394168822538,10,314625.51,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.942407889003288,0.84693134759379,0.871216200971593,TRUE,144,FALSE,TRUE,0,0,0,0
"761","B9NiU9ZL3Jo2WkZA1X35sSpeyZXxLJpBi7B5Sah7zUQJ",81939.467044007,84316.640315466,0.00083981871093,0.0374087261422788,0.0363738779668194,10,311404.59,"23M GmbH",0,0,0.995780529533172,0.950169422589441,0.838261045824262,0.871103149222954,TRUE,145,FALSE,TRUE,0,0,0,0
"613","9CQ57sDtz1avnPiLVrDYJ5LD29mTX6eXo9YMuKT7hBYW",81168.195112326,83546.495024301,0.00114523865650767,0.0896372098716809,0.0589239067962994,10,312534,"State Enterprise Scientific and Telecommunication Centre Ukrainian Academic and Research Netw",0,0,0.994246019259021,0.919276896963694,0.841301272070652,0.870829358168328,TRUE,146,FALSE,TRUE,0,0,0,0
"693","9o4Y8WvRisPxEpuo4sZBq1CtfNsYanzp87bSgeYuGf3R",83176.723443838,85736.0190234034,0.00157190078110218,0.0527375481236689,0.0457820655055142,10,311963.94,"LAYER-HOST-HOUSTON",0,0,0.99210235633438,0.937280628662446,0.839766743977207,0.870704060084868,TRUE,147,FALSE,TRUE,0,0,0,0
"220","5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u",45163.36325166,70437.7604154653,0.00854958671089431,0.0857777686283121,0.0595556377121859,10,315235.71,"HOSTING-SOLUTIONS",0,0,0.957044623844758,0.91841145401215,0.848573927397004,0.870633844282439,TRUE,148,FALSE,TRUE,0,0,0,0
"542","HoPjSCdxospzvcx35Kvxbdx8xCAvhnufiBWWm5sQKApD",82266.148247426,84870.8650464306,0.00277183052452933,0.118217899777271,0.0639219217242484,10,313208.37,"JSC ER-Telecom Holding",0,0,0.986073593163513,0.912429841227886,0.843116589248451,0.870441763079956,TRUE,149,FALSE,TRUE,0,0,0,0
"810","5wYHvcKbCHPsT9dhEZaVZzoVY1qA7bosKRzKczpcaXpq",63128.100735907,65927.5447443584,0.000837821324366938,0.0413621794871795,0.0344140303953985,10,310956.75,"HVC-AS",0,0,0.995790564929506,0.952854325645686,0.837055518228275,0.870383895214419,TRUE,150,FALSE,TRUE,0,0,0,0
"674","AddV9GtVTtepbNa7MBNDx81wTMRgnXf8nzhRuyinVab5",81663.240745363,84453.8186202507,0.00157190078110218,0.0570657467532468,0.0516618174179518,10,312074.37,"LAYER-HOST-HOUSTON",0,0,0.99210235633438,0.929225632901618,0.840064007313276,0.87031310913101,TRUE,151,FALSE,TRUE,0,0,0,0
"559","4jEHuQZTNTRYAhxRYEjV3HJ1b4wqdQjnBRdPzFWzkCft",82263.408240819,84844.6305556503,0.00157190078110218,0.0863583902510533,0.0703572013700495,10,313016.13,"LAYER-HOST-HOUSTON",0,0,0.99210235633438,0.903613797449403,0.842599103929917,0.870293042262871,TRUE,152,FALSE,TRUE,0,0,0,0
"207","CCknLtNpJWNzq2cBrwqYxXR9oguZmaXtoMQQQDCec2xY",79368.575588804,81767.1606022876,0.0100241298684703,0.058403094490051,0.054380416013176,10,315350.82,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.925501275056927,0.848883788690265,0.870277801770751,TRUE,153,FALSE,TRUE,0,0,0,0
"779","5RCD4pZcKH3NHN4XHxvsnVAawSaConLgsZbreSN5dXpZ",91171.822095116,93676.6581753306,0.00144631634016205,0.047363801988802,0.0366807253678525,10,311214.51,"NEXRIL",0,0,0.99273332565281,0.949749055446175,0.837749374947509,0.87020841970976,TRUE,154,FALSE,TRUE,0,0,0,0
"697","7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy",62177.251082422,64197.7030684464,0.00105537944121698,0.071979784572864,0.055990685655196,10,311941.98,"SERVER-MANIA",0,0,0.99469749563143,0.923295278046607,0.839707630485764,0.869982044166701,TRUE,155,FALSE,TRUE,0,0,0,0
"52","GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL",4249570.3345658,4256806.38297061,0.0726483569632946,0.0424826653918399,0.0424826653918399,5,337880.325,"PACKET",2803498894908,0,0.634995514292858,0.941800658474028,0.909530314238276,0.869776525341731,TRUE,156,FALSE,TRUE,0.000126359097642941,119,0,119
