vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_stake_msol,eligible_stake_vemnde,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"6PnqVv9VAdqMiw5L5pw6AtwP2wvwNq11MDfesxKJgP5F","100","0","1.17.26","1","1","0","0","0.9812314276042307","0.9961385672639503","0.9400090266516942","1","0.8293843439873254","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1312","0","0","0","0"
"6hTLQ5HSdWcpZkbXmZxXaGjCgTh7zh8UeWKWKgGE1BPp","100","0","1.17.21","1","1","0","0","0.9812314276042307","0.9892671412893843","0.9400090266516942","1","0.8287193672801093","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1313","0","0","0","0"
"HnMb2eZnqBozRcfkaTBiVCPNUANYkW8b5pTEwemCRLV6","100","0","1.17.26","1","1","0","0","0.9812314276042307","0.9892671412893843","0.9400090266516942","1","0.8287193672801093","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1314","0","0","0","0"
"Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz","100","0","1.17.25","0.9996365860554256","1","0","0","0.880682274579376","0.998595735941546","0.9955463078744053","0.9743569268291715","0.8285295710546327","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1315","0","0","0","0"
"HjQugFHAUm7XbaZhmjnGioNUccdMUnFmwFTJgepm5q3n","7","0","1.17.22","0.9983762183036765","1","0","0","0.9777644019788198","0.9777644019788198","0.9613547698710807","0.9820634664844488","0.828455813076906","NO_BOND","false","false","false","false","false","true","0","0","1316","0","0","0","0"
"3KPpvBoprst87Gxdv4f2mu24wKBLYteJJ3uJwu7SD3kL","100","0","1.17.22","0.9980801710893272","1","0","0","0.9812314276042307","0.9892671412893843","0.9400090266516942","1","0.8281000676315053","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1317","0","0","0","0"
"62wwu7fq8bh9gX9MUySZAGLDCBjMTni3yrMEnxzCgNyS","100","0","1.17.22","0.9757853559341155","1","0","0","0.9628666167159612","0.9955772730753208","0.999569216178138","1","0.8280192089261803","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1318","0","0","0","0"
"99yYqx5oXthkFv2gMB5DMTC8ZJrXj1oZFcjwi3qYzj14","12","0","1.17.21","1","1","0","0","0.9628666167159612","0.9953664142811165","0.9250691162195972","1","0.8261970626178601","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1319","0","0","0","0"
"6mCs4Gi8L5RQ4ewnabmwCcVDQLBuvyqnaRcm5LGTciyz","100","0","1.17.22","0.996882337258608","1","0","0","0.9628666167159612","0.9981846436848165","0.9250691162195972","1","0.825464096837124","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1320","0","0","0","0"
"9R8ssXug5aeemHc175Kenn35f8DSEXWPis5G8cpqCMiJ","100","0","1.17.24","0.9930125383883891","1","0","0","0.9812314276042307","0.9965658668785549","0.9250691162195972","1","0.825243945309884","BLACKLIST,COMMISSION,NO_BOND","true","false","false","false","false","true","0","0","1321","0","0","0","0"
"AydeaGSrcjqdwSQmck7fhNe543Eai1v22cA8sKQwvDLf","100","0","1.17.22","0.946405122043109","1","0","0.9","0.969058038971025","0.999797528941637","0.9976700282937314","1","0.824623548334612","COMMISSION","false","false","false","false","false","true","0","0","1322","0","0","0","0"
"52HBJgFBWwMSk6maAqMshgc1iniQKrRiTgXsQCCT66XA","100","0","1.17.22","1","1","0","0","0.880682274579376","0.9216425037433001","0.9997335734694728","1","0.8233943985247272","COMMISSION","false","false","false","false","false","true","0","0","1323","0","0","0","0"
"8zCJw6dETsPGCCkre459fDoM4YjK6BCVqqfSyyhRXtaT","100","0","1.17.22","1","1","0","0","0.880682274579376","0.9216425037433001","0.9997335734694728","1","0.8233943985247272","COMMISSION","false","false","false","false","false","true","0","0","1324","0","0","0","0"
"BvsRkzBdyy51NLFTYrk5BF9jjy8rqesS5LHD414kqTmE","100","0","1.17.22","0.9610249839634885","1","0","0","0.969058038971025","0.9813180074724693","0.9905352302973873","1","0.8211116406833513","COMMISSION","false","false","false","false","false","true","0","0","1325","0","0","0","0"
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g","8","0","1.17.24","0.9939158626394118","0.7290316706764635","0.92","0","0.6558048958770432","0.9686914028968586","0.8040104927468849","0","0.8207468048776979","COMMISSION,SCORE,NO_BOND","false","false","false","false","false","true","13.511093627","6.844868665","1326","0","0","0","0"
"FdD4CP38NUZf2e1dN6tLw5Q4iU2cb438v1eGcQy5x3nQ","7","0","1.17.25","0.5213819952428108","1","0.9","0","0.969058038971025","0.9813180074724693","0.9996362849180991","1","0.8201079094341923","","false","false","false","false","false","true","0","0","1327","0","0","0","0"
"8T2WGj3jZNUDXQyNKUx3kQ8FCNzEfyAXVCBqAh6BLcL4","100","0","1.17.22","0.9296374550161967","1","0","0.9","0.969058038971025","0.999797528941637","0.9976700282937314","1","0.819214623487221","COMMISSION","false","false","false","false","false","true","0","0","1328","0","0","0","0"
"GmNaz71ak98CZ73AnM3K288etTGs8uwfa9i5V22dDkf2","100","0","1.17.22","0.9520581027210803","1","0","0","0.969058038971025","0.9813180074724693","0.9905352302973873","1","0.8182190983470906","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1329","0","0","0","0"
"GRwN4roN4FyKTPtHP8dTaJgQXaGWwLYWZGHDqYMTMMNv","100","0","1.17.26","0.9969221063484925","1","0","0","0.8751231555000645","0.8860234198214035","0.9958529620924961","1","0.8180951445909436","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1330","0","0","0","0"
"5YMb9HYzBn9Mu2FxDKP9Pa6dUEcniFtwbewpGRu5EmfC","100","0","1.17.22","0.9899934673401308","1","0","0.92","0.6558048958770432","0.9947311331573526","0.9965201026333316","1","0.8179583959729284","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1331","0","0","0","0"
"Dw3kFV3QXkwPKkApPU6vvkj5MijjmJenuNVt6Gj3jqp4","100","0","1.17.22","0.9887102962487776","1","0","0.92","0.6558048958770432","0.9947311331573526","0.9965201026333316","1","0.8175444698144273","COMMISSION,NO_BOND","false","false","false","false","false","true","1.112130914","0","1332","0","0","0","0"
"7xRrCC88etyrLveU2PAGdSYyB6iL4krUnfyHbvbHjkEk","7","0","1.17.24","0.5524947532460274","0.9957358739916341","0.9","0","0.880682274579376","0.9216425037433001","0.9956748558634412","1","0.8174686576213182","NO_BOND","false","false","false","false","false","true","0","0","1333","0","0","0","0"
"AxroSy8ubkN2pk8zbbp4Xw7fTytKdhUr5gfM6gnP3wqj","100","0","1.17.22","1","1","0","0","0.6558048958770432","0.9947311331573526","0.9965201026333316","1","0.8155446323148217","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1334","0","0","0","0"
"LbShbQMVKBiaTrxD7GWNEsCXb4bfFuQuEBxtX3eA7CX","100","0","1.17.22","1","1","0","0","0.6558048958770432","0.9947311331573526","0.9965201026333316","1","0.8155446323148217","COMMISSION,NO_BOND","false","false","false","false","false","true","2.790959568","0","1335","0","0","0","0"
"9KUA3BzMqFb5R8KLLdaMDHGkdKWUDwev7B3xY6a3VubD","7","0","1.17.25","0.580871044396627","0.9878517844289142","0.9","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.8143718968145761","NO_BOND","false","false","false","false","false","true","0","0","1336","0","0","0","0"
"JChWyNsSR66yf5Z7NbSZWgJ8xoj8JGymLHpEm2NpoHRR","100","0","1.17.22","0.9768762085725858","1","0","0.92","0.6558048958770432","0.9947311331573526","0.9965201026333316","1","0.813727022176946","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1337","0","0","0","0"
"EzBdLUt56e1AdNB3RhdfVMKWN8nHmwazGzTsqyj9PVs","100","0","1.17.24","0.9356755017229591","0.9854656690075883","0","0","0.9904963980266289","0.9904963980266289","0.9937208308161742","1","0.8132725379246895","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1338","0","0","0","0"
"AeSLUUNmADEM2xzfmWbRhfwomvJW3f3Rd1AdicXf27Gb","100","0","1.17.22","1","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8126600056679636","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1339","0","0","0","0"
"9DBZwngoxasx4uf2FxUaDpgWTTDo6RGthsEzTxVCWW8c","7","0","1.17.22","0.998362002852226","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8126553872977098","NO_BOND","false","false","false","false","false","true","0","0","1340","0","0","0","0"
"J4ooR8AV8o5Ez2qN8ghQhR7YKhqRY5WEHfE8dTR2Yo6a","100","0","1.17.26","1","1","0","0","0.6558048958770432","0.9686914028968586","0.9928086987399298","1","0.8125457675936898","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1341","0","0","0","0"
"FyjD5idTCfy2nMnApAh1cqcsjrhHzDELVH4QMcMeYTXf","7","0","1.17.21","0.9989694495595431","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8123275700420096","NO_BOND","false","false","false","false","false","true","0","0","1342","0","0","0","0"
"87BpJ19DeRVD5dYmvuLUJNwnySQ4oxiCy3872iVC5qyd","100","0","1.17.26","1","1","0","0","0.6558048958770432","0.9966793534964642","0.9694104329775385","1","0.8122351478759237","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1343","0","0","0","0"
"AuBnQc2Tt6A8N3q8WFTeYcC26AGxJKnNhUHgF5qi98zv","7","0","1.17.22","0.9964173334114232","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8120280745748701","NO_BOND","false","false","false","false","false","true","0","0","1344","0","0","0","0"
"6yPPsFnekoqRRJerVKrBoHuZayydS9K1bmGM64hPUdvq","7","0","1.17.22","0.9981244997285826","1","0","0","0.6558048958770432","0.9881578227288239","0.9783116973598712","1","0.811954033763415","NO_BOND","false","false","false","false","false","true","0","0","1345","0","0","0","0"
"AocSnMAwQNxEn9GPUXSQuZc1YCmufdkfgBqu7ohTPLqC","100","0","1.17.26","1","1","0","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.8118919172626133","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1346","0","0","0","0"
"Cr7E4XnUnKgRasGdUTrY9NXgmTxJj7mDYa6r3m591itF","100","0","1.17.22","0.9997227290335554","1","0","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.8118024750153731","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1347","0","0","0","0"
"AJeVAZafCgFZSbXTLNsGvih1QWUjnshCVR9ymL58vD1t","7","0","1.17.22","0.9972918103149981","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8117863960921564","NO_BOND","false","false","false","false","false","true","0","0","1348","0","0","0","0"
"CHUF69YeA3gZv484izYuhKk1EjaJYjv1pNoJJ6QeFDQc","100","0","1.17.26","0.9996661125536072","1","0","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.8117842116347447","BLACKLIST,COMMISSION,NO_BOND","true","false","false","false","false","true","0","0","1349","0","0","0","0"
"Dro3NGNTkYR2QJK9A5ySfHgd4cUm6p1pnJqcERpWZCDz","7","0","1.17.22","0.9972322594729403","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8117671861431055","NO_BOND","false","false","false","false","false","true","0","0","1350","0","0","0","0"
"Czos5xViyJStxzvZc1B8mEfU91ZZFchXU7sNuY8vensJ","7","0","1.17.22","0.9968901798608452","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8116568378811393","NO_BOND","false","false","false","false","false","true","0","0","1351","0","0","0","0"
"CqZt8CTQfNVH6SYWp1HdWXoBhkFqdT8nEFbSM5bB5hvN","100","0","1.17.22","0.9991558084154523","1","0","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.8116195973966304","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1352","0","0","0","0"
"8HKPEMxtHy6gakwm4MzLBpc8ieSDWypky6ZEkzNHKyhF","7","0","1.17.22","0.9966683315162213","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8115852738990026","NO_BOND","false","false","false","false","false","true","0","0","1353","0","0","0","0"
"99TxYFsmYwwpg9BjknC4cgSuJ9fnsppehwdHjQzRnkAR","7","0","1.17.22","0.9966304798376552","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8115730636801104","NO_BOND","false","false","false","false","false","true","0","0","1354","0","0","0","0"
"DTunugoGTxVBDhdmWmdhATsYimxM2sEuJafs97mLFmaz","7","0","1.17.22","0.9965887670925402","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8115596079558797","NO_BOND","false","false","false","false","false","true","0","0","1355","0","0","0","0"
"9bpq8VAugtLeeQx2KF5x2RfK93jj4zSfZ4bPVhyHUJxe","7","0","1.17.22","0.9965800915459299","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.811556809392457","NO_BOND","false","false","false","false","false","true","0","0","1356","0","0","0","0"
"5PDSvknErgj8veQzcVEZgVyU6G9f73pMvcgAEpTP2NdJ","7","0","1.17.22","0.9963970987382725","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.811497779454503","NO_BOND","false","false","false","false","false","true","0","0","1357","0","0","0","0"
"DbqQ6kPp5Rt2zbkMMsesTR8xbAc44pEgeTGqd92xFYbz","7","0","1.17.22","0.9961283022631815","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8114110709141511","NO_BOND","false","false","false","false","false","true","0","0","1358","0","0","0","0"
"CxzxNSRyhENwyVmWh1bEnegpvhmqFH1Wrtjdt6A83Mni","7","0","1.17.22","0.99623407921152","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.8114087967808568","NO_BOND","false","false","false","false","false","true","0","0","1359","0","0","0","0"
"2A6d8MHcd5dnA9dx3nUtt271BcfvGcAZk4uje7rn8YZA","7","0","1.17.22","0.99615401310785","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.8113829690054793","NO_BOND","false","false","false","false","false","true","0","0","1360","0","0","0","0"
"GushxqHNL1eYcRumKwbijG7dtNH1sbJJRm2rqVZzmUAH","7","0","1.17.22","0.9961339160074071","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.8113764860698526","NO_BOND","false","false","false","false","false","true","0","0","1361","0","0","0","0"
"28E8jAYguhHPuuMKxQJpSmU3J75zi6iFmktYbiam8eyS","7","0","1.17.22","0.995991997730323","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.8113307059804706","NO_BOND","false","false","false","false","false","true","0","0","1362","0","0","0","0"
"HGpxNN8yTfms4PpGkc5k4iRs2rykCqJ75B4xQUMF5C2p","7","0","1.17.22","0.9960487034803205","1","0","0","0.6558048958770432","0.9881578227288239","0.9783116973598712","1","0.8112844220704274","NO_BOND","false","false","false","false","false","true","0","0","1363","0","0","0","0"
"B6AsRAEeNoic8ipRg7JPXPwLFJbQorGz8v1SmBxkyQvj","7","0","1.17.22","0.9956894446392565","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.8112331082091588","NO_BOND","false","false","false","false","false","true","0","0","1364","0","0","0","0"
"HuZHiH3zaq9paSbYB1jzbnvm923Wzzk4zcS8GgFcDdqU","7","0","1.17.22","0.995549128977891","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8112242408221219","NO_BOND","false","false","false","false","false","true","0","0","1365","0","0","0","0"
"49RtuKZApoLAKm1T26ttyALNwhByF23cEUyV9R4fuF3u","7","0","1.17.22","0.9938201352734194","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8111902687239012","NO_BOND","false","false","false","false","false","true","0","0","1366","0","0","0","0"
"7PHYfBQAdbbHXvQCbdLPgnkXofDyPx1pkSjkf7GyYer9","7","0","1.17.22","0.9954636953241301","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.8111602858494407","NO_BOND","false","false","false","false","false","true","0","0","1367","0","0","0","0"
"HJn9tYQq6axQgsMewSDr6fNcGYnWdSdRF1yNno6pB439","7","0","1.17.22","0.9953065456490616","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8111459881354028","NO_BOND","false","false","false","false","false","true","0","0","1368","0","0","0","0"
"GRmgXGYfKd1oPzMnzNTYG3GwvyCZKi79LyyF3ANVre3g","7","0","1.17.22","0.9934618882662123","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8110747051731892","NO_BOND","false","false","false","false","false","true","0","0","1369","0","0","0","0"
"HCQ2gm7gApi5L3dbdvjFeJzvMkrdfxEc5WGcFvE3D4w4","7","0","1.17.22","0.995061121242008","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8110668189718371","NO_BOND","false","false","false","false","false","true","0","0","1370","0","0","0","0"
"8j6hfPMpAoETDJGZP5hHnqgpCEsshobghwS6FeFbFykH","7","0","1.17.22","0.9950142590098625","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8110517021227579","NO_BOND","false","false","false","false","false","true","0","0","1371","0","0","0","0"
"DvZTUfs7hmaZ5DEx7nFSS6uhM4vZsgSswLkdSDybKk2J","100","0","1.17.26","0.997310499025216","1","0","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.8110243363030056","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1372","0","0","0","0"
"63a15aZm4rphdQJcZfL8oSMPwLDmvUW2dFw3WqZpjxEt","7","0","1.17.21","1","1","0","0","0.6558048958770432","0.9722215634268221","0.9783116973598712","1","0.81101681520884","NO_BOND","false","false","false","false","false","true","0","0","1373","0","0","0","0"
"9R4Qp6vJw6W8qEmXsfkfH4tP1PCCKkBbYQhdLU2CAY7o","7","0","1.17.22","0.9948967198921455","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8110137862783331","NO_BOND","false","false","false","false","false","true","0","0","1374","0","0","0","0"
"2X3FN12xNzb58TCi5irZqdQi7br28yvwXu7kU44pxKMX","100","0","1.17.22","0.997200183963003","1","0","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.810988750799066","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1375","0","0","0","0"
"7tMGGrAcjKH9aSug4je9CYKfu5WjXww3zgWJ5SUg6Yeh","7","0","1.17.22","0.9931356100401382","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8109694541325202","NO_BOND","false","false","false","false","false","true","0","0","1376","0","0","0","0"
"HBfknB1h47CyqQiAK7rC59qtdBNHwGg7HB1hZud3sdgY","7","0","1.17.22","0.9931167624171212","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8109633742541277","NO_BOND","false","false","false","false","false","true","0","0","1377","0","0","0","0"
"C2CaDsVJDFv8gKpePdXVsv7EHkqa8GTxLTKzK8mKvJ6z","7","0","1.17.22","0.9930800879370109","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8109515437766726","NO_BOND","false","false","false","false","false","true","0","0","1378","0","0","0","0"
"6DotPcVwdR4AtPA5nN9UcbLQ3WHtghvn5SCQXYkSV9kt","7","0","1.17.22","0.9930102491654444","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8109290151406835","NO_BOND","false","false","false","false","false","true","0","0","1379","0","0","0","0"
"CrkP4wtzKsfbQc6qMzEdb9Sageio8r6tCUnWTd5gHbhL","7","0","1.17.22","0.994718564848672","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.810919921179938","NO_BOND","false","false","false","false","false","true","0","0","1380","0","0","0","0"
"6q9FDuZLXxZAXttw9oNHnya7cvgvrqLW2xbcc7wJdFFz","7","0","1.17.22","0.9929066379293232","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8108955921612896","NO_BOND","false","false","false","false","false","true","0","0","1381","0","0","0","0"
"6kUVXggj4MA7i6QtMeCXvHQVmXJ11sADbkETJxsZfAPs","100","0","1.17.22","0.991829653846343","1","0","0","0.6558048958770432","0.9815893591111258","0.9905563482941997","1","0.8108677355073449","COMMISSION","false","false","false","false","false","true","0","0","1382","0","0","0","0"
"DMm976Nr2pfvFYw2XbvYVQQedXLi2AeYvvbf4RkAgTm5","100","0","1.17.22","0.9943824880867921","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8108479050507996","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1383","0","0","0","0"
"J16gLiz6BJC8CuFY2RETBnsu9MgthgVnpLHVJzvdu1bz","7","0","1.17.22","0.9925555947463107","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8107823524248339","NO_BOND","false","false","false","false","false","true","0","0","1384","0","0","0","0"
"ouLzBTp7vqzT1mhjtg1TpYHwACJpeB5akRC1zDVdg1N","100","0","1.17.26","1","1","0","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.8106754226302127","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1385","0","0","0","0"
"9CquYfmEAUs6FsrLP14DxcyryehchkfTKeQ2Fbg1HraN","100","0","1.17.22","1","1","0","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.8106754226302127","BLACKLIST,COMMISSION,NO_BOND","true","false","false","false","false","true","0","0","1386","0","0","0","0"
"7tsnKQmKWS1JoCoL22WGVTmtJcyQznKSGzedBYZoJNqV","7","0","1.17.22","0.993842208385544","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8106736212762036","NO_BOND","false","false","false","false","false","true","0","0","1387","0","0","0","0"
"8tMnVxscJu4zgBc9SWmXNHoY4UyERSss2ftHbPnNWBpU","7","0","1.17.22","0.9918819211141994","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8105650383499593","NO_BOND","false","false","false","false","false","true","0","0","1388","0","0","0","0"
"2kPpoyJ4AuVPKrJAVpDZuaH2RkZoBtzNzXQM459cZEkd","7","0","1.17.22","0.9918014789344776","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8105390892597264","NO_BOND","false","false","false","false","false","true","0","0","1389","0","0","0","0"
"61YeNFdHGaToskpbzcwzkFEguHdnPUzvXF4iHGLAnwcK","7","0","1.17.22","0.9933943707540033","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8105291575240936","NO_BOND","false","false","false","false","false","true","0","0","1390","0","0","0","0"
"7uyNfJC7FrJXNRnhZKdVk8gctpnsmk2an6ocwVFXtdLz","7","0","1.17.22","0.993373129108328","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8105223053803274","NO_BOND","false","false","false","false","false","true","0","0","1391","0","0","0","0"
"C5q2UJGhzQBizCGyhxj45V5GUS55kZBhKDACyGpKDKJd","7","0","1.17.22","0.9916746418618173","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8104981740749972","NO_BOND","false","false","false","false","false","true","0","0","1392","0","0","0","0"
"6nPfbxEeWC2YSEiyro2pUopPKvWdAbmYDDMgrgh7hvSn","100","0","1.17.22","0.9956750054163025","1","0","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.810496757719485","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1393","0","0","0","0"
"HM7vebE72CB5LBxRvyxiEbHj3b2teFhVyc4LCkXXhizz","7","0","1.17.22","0.9933916778861485","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.8104918931275111","NO_BOND","false","false","false","false","false","true","0","0","1394","0","0","0","0"
"7SqriECKvF3JGnhVYBU6D2jsYePUcVeavSLLmJFrrzAM","7","0","1.17.22","0.9915990488752616","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8104737892406245","NO_BOND","false","false","false","false","false","true","0","0","1395","0","0","0","0"
"Gzz97i8Gp6f19gBmqEmYv7gNJ63gjuSGerAErcavDth7","7","0","1.17.22","0.9930468269847512","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8104170466307865","NO_BOND","false","false","false","false","false","true","0","0","1396","0","0","0","0"
"EREdwtKaz2Myg5E1v5akDLdAoV19qNqxrNXy95FGBzPP","7","0","1.17.22","0.9933044499234734","1","0","0","0.6558048958770432","0.9881578227288239","0.9783116973598712","1","0.8103991789875734","NO_BOND","false","false","false","false","false","true","0","0","1397","0","0","0","0"
"xZdM99vCZe8ErpVJ4PRDCqneAgnFu96ZbfnZ98GFFGW","7","0","1.17.22","0.9929786486275827","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8103950536123451","NO_BOND","false","false","false","false","false","true","0","0","1398","0","0","0","0"
"H2Gdv2AZdAr1RPmXzPKFVE5oPqXnxH7V4ZRRNfuGbX1D","7","0","1.17.22","0.9929738957080313","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8103935204124897","NO_BOND","false","false","false","false","false","true","0","0","1399","0","0","0","0"
"HSqp9mTHWiAgd3FuFu6jPTRHSA9Q8vcJCPU6Ln9qLNKU","7","0","1.17.22","0.9929643368900569","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8103904369228205","NO_BOND","false","false","false","false","false","true","0","0","1400","0","0","0","0"
"3aD7hctmQCXTKgemJoGSkftySV7zjGkmbYUdXD8qBHgS","7","0","1.17.22","0.9929994853585133","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.8103653794089191","NO_BOND","false","false","false","false","false","true","0","0","1401","0","0","0","0"
"53E4XKikDXTiATZY1cuhXqSuYZ7usvpuGosjCY7SmV3Y","7","0","1.17.22","0.9928450420694359","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8103519547226202","NO_BOND","false","false","false","false","false","true","0","0","1402","0","0","0","0"
"GmUsURgUQh5cqZXFubyK53U6SYYs3wF6Fc2zEjPQcuHP","7","0","1.17.22","0.9911926433980285","1","0","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.8103426906995815","NO_BOND","false","false","false","false","false","true","0","0","1403","0","0","0","0"
"BLroAM5KkPoCdweCAbEKoTJ3LEaQefJkrVvzArNARSC4","100","0","1.17.22","0.9949174762511208","1","0","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.8102523934726524","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","1404","0","0","0","0"
"3VPiVUKbbjwWeinHMt8aqKu5aiQpm2PZxndJJR44Xzuv","7","0","1.17.22","0.9925005805311492","1","0","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.810204442367834","NO_BOND","false","false","false","false","false","true","0","0","1405","0","0","0","0"
"FHkm7gi1thc9aYvvBcU8VErFH9NoVRCRZ6r9NGoQhokR","7","0","1.17.22","0.9922340041931285","1","0","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.8101548457302631","NO_BOND","false","false","false","false","false","true","0","0","1406","0","0","0","0"
"FE1asX5GjBTUEHwdFg8XziDh3phxhkDp8Fbh16wr6vGY","7","0","1.17.22","0.9924888612976294","1","0","0","0.6558048958770432","0.9881578227288239","0.9783116973598712","1","0.8101360858824624","NO_BOND","false","false","false","false","false","true","0","0","1407","0","0","0","0"
